"X_id","latest_count_id","latest_count_type","latest_count_date_start","latest_count_date_end","latest_count_duration","location_name","longitude","latitude","centreline_id","avg_daily_vol","avg_weekday_daily_vol","avg_weekend_daily_vol","avg_wkdy_am_peak_start","avg_wkdy_am_peak_vol","avg_wkdy_pm_peak_start","avg_wkdy_pm_peak_vol","avg_speed","avg_85th_percentile_speed","avg_95th_percentile_speed","avg_heavy_pct"
107,3011683,"ATR_SPEED_VOLUME","2025-01-07","2025-01-09",72,"St Andrews Rd: near Suraty Ave",-79.2521828374411,43.7604030180621,30083231,891,891,NA,"08:15:00",84.3,"14:45:00",84,29.5,33.6,34.8,NA
108,3011681,"ATR_SPEED_VOLUME","2025-01-07","2025-01-09",72,"St Andrews Rd: Brimley Rd - Neapolitan Dr",-79.2571,43.761935,2146326,1335.3,1335.3,NA,"08:15:00",146.3,"15:15:00",129.7,31,34.6,38.5,NA
109,3011680,"ATR_SPEED_VOLUME","2025-01-07","2025-01-09",72,"Cornwallis Dr: Portsdown Rd - Blaisdale Rd",-79.28029,43.75099,109931,1459.3,1459.3,NA,"08:00:00",151.3,"14:45:00",144.3,29.4,33.9,36.3,NA
110,3011679,"ATR_SPEED_VOLUME","2025-01-07","2025-01-09",72,"Cornwallis Dr: Denham Rd - Ellendale Dr",-79.277605,43.751535,109877,1619.3,1619.3,NA,"08:00:00",143,"15:00:00",140,29.6,34,37.2,NA
111,3011673,"ATR_SPEED_VOLUME","2025-01-07","2025-01-09",72,"Corbett Ave: Mould Ave - Ln E Jane N Corbett",-79.48958,43.67112,20089967,805.7,805.7,NA,"08:30:00",56.7,"15:15:00",87,28.3,33.5,35,NA
112,3011671,"ATR_SPEED_VOLUME","2025-01-07","2025-01-09",72,"Claremore Ave: Sandown Lane - McIntosh St",-79.253747996415,43.704257782718,112535,2360,2360,NA,"08:15:00",176.7,"15:00:00",217,22.8,27.9,29.4,NA
113,3011659,"ATR_SPEED_VOLUME","2025-01-07","2025-01-09",72,"Bendale Blvd: Perivale Cres - Rossander Crt",-79.2398352924882,43.7495940659981,110058,165.3,165.3,NA,"09:00:00",12.3,"17:30:00",17,25.7,29.8,33.4,NA
114,3011658,"ATR_SPEED_VOLUME","2025-01-07","2025-01-09",72,"Bendale Blvd: McCowan Rd - Perivale Cres",-79.2416034371711,43.7481539376973,110103,496.7,496.7,NA,"08:15:00",35.7,"14:45:00",47,26.8,29.9,33.7,NA
115,3011634,"ATR_SPEED_VOLUME","2024-12-17","2024-12-17",24,"St Leonard's Ave: Mount Pleasant Rd - Dundurn Rd",-79.39483,43.722495,1137883,2331,2331,NA,"08:00:00",214,"16:30:00",356,27.8,34.7,39.1,NA
116,3011635,"ATR_SPEED_VOLUME","2024-12-17","2024-12-19",72,"Glenwood Ave: Fairview Ave - Kennedy Ave",-79.4768844771264,43.6574789477396,7985713,574.7,574.7,NA,"08:30:00",75.7,"14:45:00",63,30.5,38.5,43.2,NA
117,3011636,"ATR_SPEED_VOLUME","2024-12-17","2024-12-19",72,"Grenadier Rd: Indian Rd - Parkside Dr",-79.455885,43.647775,10757713,837.3,837.3,NA,"08:00:00",68,"15:00:00",75.7,31.5,39.3,43.9,NA
118,3011637,"ATR_SPEED_VOLUME","2024-12-17","2024-12-19",72,"Indian Grv: Howard Park Ave - Indian Valley Cres",-79.4568597096763,43.6505480936243,30145753,1041.7,1041.7,NA,"08:15:00",100,"16:15:00",108.3,33.2,41.1,46.2,NA
119,3011646,"ATR_SPEED_VOLUME","2024-12-17","2024-12-19",72,"Wetherby Dr: Brimley Rd - Shaddock Cres",-79.2480247796729,43.7389988969986,110838,1574.7,1574.7,NA,"07:45:00",131.7,"16:00:00",118.3,38.3,46.7,52,NA
120,3011660,"ATR_SPEED_VOLUME","2024-12-17","2024-12-19",72,"Humbercrest Blvd: St Mark's Rd - St John's Rd",-79.492975,43.660415,9497,1915.7,1915.7,NA,"08:30:00",170.3,"15:15:00",235.3,32.4,38.9,43.1,NA
121,3011610,"ATR_SPEED_VOLUME","2024-12-10","2024-12-12",72,"Crow Trl: Bradstone Sq - Crittenden Sq",-79.2330067376181,43.8116044723228,103942,1832.7,1832.7,NA,"08:00:00",202,"14:45:00",193.7,37,43.9,48.5,NA
122,3011608,"ATR_SPEED_VOLUME","2024-12-10","2024-12-12",72,"Crow Trl: McGinty Pl - Bondgate Crt",-79.2280589785966,43.8129597822029,103840,2584,2584,NA,"08:15:00",202,"15:00:00",211,35.4,42,45,NA
123,3011597,"ATR_SPEED_VOLUME","2024-12-10","2024-12-12",72,"Brenyon Way: 200 Brenyon Way - Pioneer Ptwy",-79.213373793685,43.8061982760643,11047900,4991,4991,NA,"08:30:00",482.7,"15:00:00",464,38.1,44.8,49.7,NA
124,3011595,"ATR_SPEED_VOLUME","2024-12-10","2024-12-12",72,"Brenyon Way: Foregate Ave - Wickson Trl",-79.2089374536071,43.8042603489285,104759,5123.7,5123.7,NA,"08:15:00",370.3,"17:15:00",453,46.4,53.5,58.8,NA
125,3011587,"ATR_SPEED_VOLUME","2024-12-10","2024-12-12",72,"Venture Dr: Thornmount Dr - Thornmount Dr",-79.1982561404763,43.8049844974013,104477,3735.3,3735.3,NA,"08:15:00",288.3,"15:15:00",340.3,44.5,52.6,57.4,NA
126,3011570,"ATR_SPEED_VOLUME","2024-12-10","2024-12-12",72,"Malvern St: Lenthall Ave - Greenhedges Crt",-79.2365971651557,43.7991271651558,105101,5235,5235,NA,"08:30:00",396.3,"16:30:00",593,37.9,44.4,49,NA
127,3011569,"ATR_SPEED_VOLUME","2024-12-10","2024-12-12",72,"Malvern St: Sheppard Ave E - 75 Malvern St",-79.23511,43.79509,105572,8162.3,8162.3,NA,"08:00:00",592.3,"16:30:00",754.3,33.4,43.5,48.6,NA
128,3011561,"ATR_SPEED_VOLUME","2024-12-10","2024-12-12",72,"Windsor Ave: Victoria Park Ave - Blantyre Ave",-79.280445,43.677055,113258,765.7,765.7,NA,"08:30:00",89.7,"17:15:00",76.7,27.7,34,37.7,NA
129,3011562,"ATR_SPEED_VOLUME","2024-12-10","2024-12-12",72,"Courcelette Rd: Queen St E - Windsor Ave",-79.2780466955967,43.6764372301403,113268,602.7,602.7,NA,"08:15:00",39.7,"16:45:00",90.7,30.7,39,43.9,NA
130,3011623,"ATR_SPEED_VOLUME","2024-12-10","2024-12-12",72,"Joy Dr: near Elinor Ave",-79.302897025572,43.7515770344266,30064914,965.3,965.3,NA,"08:30:00",112,"15:15:00",113.3,36.4,43.8,48.5,NA
131,3011622,"ATR_SPEED_VOLUME","2024-12-10","2024-12-12",72,"Conger Coal Lane: Church St - Market St",-79.3721370893196,43.6467917679921,30154379,870,870,NA,"08:30:00",66,"17:15:00",83.3,21.7,29.9,34.8,NA
132,3011621,"ATR_SPEED_VOLUME","2024-12-10","2024-12-12",72,"East Ave: Golders Green Ave - Maberley Cres",-79.133335,43.784795,9085646,3882,3882,NA,"07:45:00",418.3,"17:00:00",419.7,29.6,36.9,39.4,NA
133,3011612,"ATR_SPEED_VOLUME","2024-12-10","2024-12-12",72,"Crow Trl: Horseley Hill Dr - Tunmead Sq",-79.2323255618858,43.810031498362,104120,1890,1890,NA,"08:15:00",220.3,"15:00:00",167.7,33.8,43.1,48.3,NA
134,3011611,"ATR_SPEED_VOLUME","2024-12-10","2024-12-12",72,"Baldoon Rd: Crow Trl - Finch Ave E",-79.23196,43.814305,103753,2392.7,2392.7,NA,"07:45:00",164.3,"17:00:00",213.3,39.6,46.7,49.9,NA
135,3008971,"ATR_SPEED_VOLUME","2024-11-26","2024-11-28",72,"Yonge St: York Mills Rd - William Carson Cres",-79.40709,43.745725,20061060,47754,47754,NA,"07:45:00",3770.3,"17:00:00",3158,51.1,61.5,68.1,NA
136,3008893,"ATR_SPEED_VOLUME","2024-11-26","2024-11-28",72,"Donlands Ave: Pape Ave - Leaside Bdge",-79.34889,43.6971,7466899,17008.7,17008.7,NA,"08:00:00",1376,"16:30:00",1219.7,41.5,49.8,54.5,NA
137,3008946,"ATR_SPEED_VOLUME","2024-11-26","2024-11-28",72,"Finch Ave E: Sandhurst Crcl - Middlefield Rd",-79.2602400000675,43.8093599999859,104202,21494,21494,NA,"08:15:00",1484,"17:00:00",1724.7,54.4,62.2,67.2,NA
138,3008947,"ATR_SPEED_VOLUME","2024-11-26","2024-11-28",72,"Finch Ave E: McCowan Rd - Sandhurst Crcl",-79.2646446589615,43.8084284223577,10155169,24700.7,24700.7,NA,"08:00:00",1822.7,"17:00:00",1892.7,50,58.5,63.7,NA
139,3008949,"ATR_SPEED_VOLUME","2024-11-26","2024-11-28",72,"Birchmount Rd: Pinegrove Ave - Highview Ave",-79.2648320140915,43.6990491770794,112783,12374,12374,NA,"08:15:00",988,"15:15:00",1020.3,51.5,58.7,63.7,NA
140,3008387,"ATR_SPEED_VOLUME","2024-11-26","2024-11-28",72,"Rexdale Blvd: near Bergamot Ave",-79.5611499829289,43.7129897657661,908025,22212.3,22212.3,NA,"08:00:00",1330.7,"17:45:00",1421,41.3,59.5,67.3,NA
141,3009227,"ATR_SPEED_VOLUME","2024-11-26","2024-11-28",72,"Steeles Ave E: Kelvin Grove Ave - Kennedy Rd",-79.3096483583847,43.8230929334727,103197,43619,43619,NA,"08:15:00",2854.7,"17:00:00",3179.7,53.5,61,66.4,NA
142,3009626,"ATR_SPEED_VOLUME","2024-11-26","2024-11-28",72,"Cornwall St: Oak Street Park Trl - Picking Coke Lane",-79.357265,43.66211,30104668,489,489,NA,"08:45:00",35.7,"17:00:00",43,24.7,33.6,38.7,NA
143,3011515,"ATR_SPEED_VOLUME","2024-11-19","2024-11-21",72,"Kingston Rd: near Brimley Rd",-79.2421585282115,43.7166642945754,112019,35397.3,35397.3,NA,"08:00:00",2817,"16:15:00",3089,59,67.8,73.9,NA
144,3011514,"ATR_SPEED_VOLUME","2024-11-19","2024-11-21",72,"Kingston Rd: Midland Ave - Chine Dr",-79.2466777256784,43.7126634585434,8794156,33591.7,33591.7,NA,"08:00:00",2459.7,"16:15:00",2948,55.4,63.9,69.6,NA
145,3011489,"ATR_SPEED_VOLUME","2024-11-19","2024-11-21",72,"Goldenwood Rd: Harrington Cres - Topaz Gt",-79.38005297304,43.8042840738888,9392494,356.7,356.7,NA,"08:45:00",24.7,"18:15:00",29.7,36.8,46.3,49.9,NA
146,3010752,"ATR_SPEED_VOLUME","2024-11-19","2024-11-21",72,"Glendale Ave: The Queensway - Merrick St",-79.45126,43.64,10757621,2484.3,2484.3,NA,"08:30:00",248.7,"14:45:00",160,23.8,28.4,33.4,NA
147,3011077,"ATR_SPEED_VOLUME","2024-11-19","2024-11-21",72,"Bayview Ave: Don River W Branch - Arjay Cres",-79.3812958156241,43.7331344139657,443573,56154,56154,NA,"08:00:00",4402.7,"14:15:00",3895.7,48.8,59.9,65,NA
148,3011543,"ATR_SPEED_VOLUME","2024-11-19","2024-11-21",72,"Sewells Rd: near Old Finch Ave",-79.1992628317173,43.8265075444947,103009,3299.3,3299.3,NA,"08:00:00",305.3,"16:00:00",431,51.7,59.4,64.6,NA
149,2870958,"VEHICLE_CLASS","2022-07-19","2022-07-21",72,"Marcel Rd: Frost St - Frost Park Trl",-79.5655828230656,43.7138687280475,30102651,131,131,NA,"09:15:00",10,"16:15:00",12,NA,NA,NA,0.069
150,3010757,"ATR_SPEED_VOLUME","2024-11-19","2024-11-21",72,"Seaforth Ave: West Lodge Ave - Lansdowne Ave",-79.436845,43.642825,10180125,889.3,889.3,NA,"08:30:00",79,"16:45:00",94.7,22.1,29.6,33.9,NA
151,3011467,"ATR_SPEED_VOLUME","2024-11-13","2024-11-13",24,"St Clair Ave W: near Scarlett Rd",-79.49741,43.666415,9343,21288,21288,NA,"07:15:00",1560,"16:15:00",1627,49.3,57.5,62.9,NA
152,3011466,"ATR_SPEED_VOLUME","2024-11-13","2024-11-13",24,"Eglinton Ave W: Black Creek Dr - Keelesdale Dr",-79.483305,43.68827,8492108,24588,24588,NA,"07:45:00",1873,"16:45:00",2131,41.7,54.8,62.5,NA
153,3011452,"ATR_SPEED_VOLUME","2024-11-13","2024-11-13",24,"Jane St: Sandcliff Rd - Outlook Ave",-79.49666,43.67848,9070,28781,28781,NA,"08:00:00",2147,"15:30:00",2219,43.4,51.7,56.9,NA
154,3011450,"ATR_SPEED_VOLUME","2024-11-13","2024-11-13",24,"Jane St: Bexley Cres - Lambton Ave",-79.49765,43.680835,9486961,28011,28011,NA,"07:30:00",2057,"17:00:00",2164,43.4,52.9,58.6,NA
155,3011468,"ATR_SPEED_VOLUME","2024-11-13","2024-11-13",24,"St Clair Ave W: Hounslow Heath Rd - Ln E Osler S St Clair",-79.460255,43.67415,14050252,16929,16929,NA,"07:45:00",1190,"17:00:00",1114,30.8,42.6,48.3,NA
156,3011460,"ATR_SPEED_VOLUME","2024-11-12","2024-11-14",72,"Weston Rd: Birdstone Cres - Gunns Rd",-79.4698182673892,43.6750461882562,14659126,33231,33231,NA,"07:15:00",2302.7,"16:45:00",2055.7,46.4,56.4,62,NA
157,3011532,"ATR_SPEED_VOLUME","2024-11-12","2024-11-14",72,"Weston Rd: Lanyard Rd - Zappacosta Dr",-79.541865,43.74956,30096169,24485.7,24485.7,NA,"08:15:00",1665.3,"15:45:00",1917.7,46.1,54.6,60,NA
158,3011496,"ATR_SPEED_VOLUME","2024-11-12","2024-11-14",72,"Dufferin St: Norton Ave - Ascot Ave",-79.44365,43.67945,9741478,25006.7,25006.7,NA,"08:00:00",1750.3,"16:00:00",1976,36.3,44.9,49.8,NA
159,3011461,"ATR_SPEED_VOLUME","2024-11-12","2024-11-14",72,"Keele St: West Toronto St - Lloyd Ave",-79.466805,43.670695,9086163,26799.7,26799.7,NA,"07:30:00",1948,"18:45:00",1660.3,36.7,48.9,54.7,NA
160,3011464,"ATR_SPEED_VOLUME","2024-11-12","2024-11-14",72,"Eglinton Ave W: near Royal York Rd",-79.5218584301647,43.6832178937704,60009018,36106.3,36106.3,NA,"07:30:00",2547,"16:30:00",2747.7,63.7,71.8,77.9,NA
161,3011462,"ATR_SPEED_VOLUME","2024-11-12","2024-11-14",72,"Keele St: Dundas St W - Ln N Dundas E Keele",-79.464605,43.66558,14014090,38168.7,38168.7,NA,"07:30:00",2498,"16:15:00",2524.7,32.9,43.6,48.9,NA
162,3011458,"ATR_SPEED_VOLUME","2024-11-12","2024-11-14",72,"Weston Rd: Rogers Rd - Porter Ave",-79.4776649657056,43.6823188906776,8891,39766,39766,NA,"07:30:00",2716,"16:15:00",2679.7,43.9,54.1,59.5,NA
163,3011457,"ATR_SPEED_VOLUME","2024-11-12","2024-11-14",72,"Weston Rd: Lambton Ave - Ln E Weston S Barr",-79.484725,43.6846,20112928,14941.3,14941.3,NA,"07:45:00",961.7,"16:15:00",1082,43.3,52.9,58.4,NA
164,3011459,"ATR_SPEED_VOLUME","2024-11-12","2024-11-14",72,"Weston Rd: McCormack St - Northland Ave",-79.472995,43.678065,10364900,37505.7,37505.7,NA,"07:30:00",2612,"16:15:00",2391,44.8,53.7,59,NA
165,3011449,"ATR_SPEED_VOLUME","2024-11-05","2024-11-05",24,"Jane St: Lambton Ave - Eglinton Ave West Trl",-79.498255,43.6827,30006755,26066,26066,NA,"07:30:00",1939,"17:00:00",2017,50.4,59.4,64.9,NA
166,3011465,"ATR_SPEED_VOLUME","2024-11-05","2024-11-05",24,"Eglinton Ave W: Emmett Ave - Humber River Recreational Trl",-79.5061430136039,43.6846664744002,30055589,38788,38788,NA,"07:15:00",2875,"16:45:00",2988,63.6,72.3,78.7,NA
167,3011463,"ATR_SPEED_VOLUME","2024-11-05","2024-11-05",24,"Caledonia Rd: Norman Ave - Ln N Norman E Caledonia",-79.45586,43.67799,14015399,16213,16213,NA,"08:15:00",1162,"17:15:00",1234,40.1,48.5,53.3,NA
168,3011456,"ATR_SPEED_VOLUME","2024-11-05","2024-11-07",72,"Jane St: Pritchard Ave - Ln N Pritchard E Jane",-79.492925,43.669735,20089948,24857.3,24857.3,NA,"07:45:00",1742.3,"16:15:00",1909.7,43.6,53.3,59,NA
169,3011455,"ATR_SPEED_VOLUME","2024-11-05","2024-11-07",72,"Jane St: Woolner Ave - Ellins Ave",-79.49396,43.67213,9486991,24398.3,24398.3,NA,"07:45:00",1730.7,"15:30:00",1837.7,42.2,52.8,58.2,NA
170,3011454,"ATR_SPEED_VOLUME","2024-11-05","2024-11-07",72,"Jane St: Haney Ave - Black Creek Trl",-79.49482,43.67415,30007276,24954,24954,NA,"07:30:00",1697.7,"16:30:00",1850,46.7,57.7,63.1,NA
171,3011451,"ATR_SPEED_VOLUME","2024-11-05","2024-11-05",24,"Jane St: Outlook Ave - Pendeen Ave",-79.49705,43.679355,9486963,25647,25647,NA,"07:45:00",1882,"17:00:00",1969,40.2,49.5,54.7,NA
172,3011402,"ATR_SPEED_VOLUME","2024-11-05","2024-11-07",72,"Torrance Rd: Grace St - Adler St",-79.2367218956778,43.7429663639414,110554,1164,1164,NA,"08:15:00",166.7,"14:45:00",136,38.3,46.7,51.8,NA
173,3011319,"ATR_SPEED_VOLUME","2024-11-05","2024-11-07",72,"Deerford Rd: Hobart Dr - Van Horne Ave",-79.3489047448732,43.7871141964718,437256,674.7,674.7,NA,"08:15:00",70,"17:45:00",69,38.3,44.8,49.7,NA
174,3011318,"ATR_SPEED_VOLUME","2024-11-05","2024-11-07",72,"Goodview Rd: Shaughnessy Blvd - Don Mills Rd W",-79.3546559081214,43.7838176874253,8754208,1060,1060,NA,"08:00:00",110.3,"17:30:00",104,34.7,42.4,46.7,NA
175,3011317,"ATR_SPEED_VOLUME","2024-11-05","2024-11-07",72,"Esterbrooke Ave: Shaughnessy Blvd - Don Mills Rd",-79.3513330217127,43.7788401208685,9962920,4414,4414,NA,"08:00:00",431.3,"17:15:00",418.3,40.8,48.3,53.2,NA
176,3011289,"ATR_SPEED_VOLUME","2024-11-05","2024-11-07",72,"Maxome Ave: Arran Cres - Regis Dr",-79.404990212204,43.7991601736215,436525,2730.7,2730.7,NA,"08:15:00",274,"17:15:00",288,41.9,48.4,53.2,NA
177,3011288,"ATR_SPEED_VOLUME","2024-11-05","2024-11-07",72,"Maxome Ave: Finch Corridor Trl - Gustav Cres",-79.4004529495618,43.7874645175457,30106666,3494.3,3494.3,NA,"08:00:00",500.7,"17:30:00",416.3,41.7,49.5,54.4,NA
178,3011287,"ATR_SPEED_VOLUME","2024-11-05","2024-11-07",72,"Maxome Ave: Newton Dr - Lloydminster Cres",-79.4034135468066,43.7958766291713,436701,2748.7,2748.7,NA,"08:00:00",274,"17:15:00",286.7,41.1,48.3,53.2,NA
179,3011285,"ATR_SPEED_VOLUME","2024-11-05","2024-11-07",72,"Scarsdale Rd: Bond Ave - Preakness Dr",-79.354125,43.74548,14627785,2632.7,2632.7,NA,"08:00:00",383.7,"15:45:00",388.7,37.5,44.9,49.8,NA
180,3011284,"ATR_SPEED_VOLUME","2024-11-05","2024-11-07",72,"Scarsdale Rd: Preakness Dr - Don Mills Trail",-79.3550643690454,43.750254148856,30084194,3938.7,3938.7,NA,"08:00:00",569.7,"15:30:00",522.3,40,47.7,52.2,NA
181,3010821,"ATR_SPEED_VOLUME","2024-11-05","2024-11-07",72,"Lawrence Ave E: Andover Cres - 4140 Lawrence Ave E",-79.19329,43.76685,108410,27258.7,27258.7,NA,"08:00:00",2126.3,"16:45:00",2092.3,53.5,61.7,66.6,NA
182,3011324,"ATR_SPEED_VOLUME","2024-10-29","2024-10-29",24,"Orton Park Rd: 371 Orton Park Rd - 400 Orton Park Rd",-79.215303835471,43.7784609360165,107216,7524,7524,NA,"08:00:00",603,"17:15:00",676,42.6,48.7,53,NA
183,3011323,"ATR_SPEED_VOLUME","2024-10-29","2024-10-29",24,"Orton Park Rd: Amboy Rd - Thornbeck Dr",-79.2072,43.767755,108407,7667,7667,NA,"08:15:00",522,"16:45:00",689,47.1,53.4,58.2,NA
184,3011322,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Weston Rd: Coulter Ave - Rectory Rd",-79.528865,43.704845,9950095,20179,20179,NA,"07:45:00",1286.3,"17:00:00",1559,45.8,54.2,59.6,NA
185,3011411,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Oakwood Ave: near Glenhurst Ave",-79.4362587278995,43.681010499895,8933,18161.3,18161.3,NA,"08:00:00",1132,"15:15:00",1140.3,41.1,48.9,53.7,NA
186,3011412,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Rustic Rd: Stella St - Liscombe Rd",-79.500195,43.713185,445768,2396.3,2396.3,NA,"07:45:00",309.3,"16:30:00",252.3,39.8,47.8,53,NA
187,3011413,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Maidstone St: Lawnside Dr - Raven Rd",-79.50395,43.71374,445742,2254.7,2254.7,NA,"08:00:00",248.3,"16:45:00",253,42.9,49.9,56.3,NA
188,3011307,"ATR_SPEED_VOLUME","2024-10-29","2024-11-14",408,"Edgecombe Ave: Otter Cres - Caribou Rd",-79.4162544848543,43.7197627412841,444934,658.2,658.2,NA,"08:00:00",70.8,"15:30:00",95.7,29.5,38.2,43.3,NA
189,3011400,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Summerhill Ave: Maclennan Trl - Jean St",-79.375905,43.68606,30071257,3236.3,3236.3,NA,"08:15:00",265.3,"14:45:00",295,25.3,33.3,37.5,NA
190,3011392,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Hillmount Ave: Capitol Ave - Hillmount Parkette Trl",-79.450545,43.70665,30108690,839.3,839.3,NA,"08:15:00",69,"16:45:00",90.7,33.5,39.8,44.7,NA
191,3011325,"ATR_SPEED_VOLUME","2024-10-29","2024-10-29",24,"Orton Park Rd: Merkley Sq - Botany Hill Rd",-79.210065,43.77457,4206469,6640,6640,NA,"08:15:00",534,"17:00:00",606,45.9,52.3,57,NA
192,3011416,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Eagle Point Rd: Crowfoot Pl - Huntsmill Blvd",-79.32682,43.80618,104542,3148.3,3148.3,NA,"08:15:00",379.7,"14:45:00",271,36,43.3,47.7,NA
193,3011419,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Davisville Ave: Pailton Cres - Acacia Rd",-79.39026,43.69962,1138796,13094.3,13094.3,NA,"08:00:00",952.3,"16:30:00",954.3,40.2,47.2,51.3,NA
194,3011421,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Milkwood Ave: Stonecrop Lane - Turnvale Rd",-79.590225,43.729765,10133403,2326.7,2326.7,NA,"08:00:00",143.7,"15:00:00",227.3,40.8,48.8,54.2,NA
195,3011401,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Summerhill Ave: Highland Cres - Gregory Ave",-79.3816166841398,43.6848673486521,7941825,2026.7,2026.7,NA,"08:15:00",184,"14:45:00",193.3,37.4,43.8,48.4,NA
196,3011407,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Northcliffe Blvd: Vaughan Rd - Ln S Eglinton E Northcliffe",-79.447248723505,43.6951371321727,30011644,7052.3,7052.3,NA,"08:30:00",484,"17:00:00",526,31.7,39.9,44.7,NA
197,3011408,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Oakwood Ave: Clovelly Ave - Gloucester Grv",-79.441985,43.695385,7748,20602.7,20602.7,NA,"08:00:00",1224.7,"18:15:00",1166.7,41.9,49.6,54.6,NA
198,3011399,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Maclennan Ave: Douglas Dr - Whitehall Rd",-79.377755,43.684735,5588352,1838,1838,NA,"08:15:00",161,"16:00:00",176,32,38.7,43.3,NA
199,3011398,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Maclennan Ave: Scholfield Ave - Douglas Dr",-79.37736,43.68384,1139798,1785.7,1785.7,NA,"08:00:00",163.3,"16:15:00",168.3,32,38.6,42.5,NA
200,3011397,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Kilmarnock Ave: Glasgow Ave - Davidson Ave",-79.262305,43.711215,10948176,386.7,386.7,NA,"08:15:00",20,"17:15:00",31.7,32.8,42.4,48.6,NA
201,3011396,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Warden Ave: near Viewbank Rd",-79.270085,43.68571,2283539,304,304,NA,"08:00:00",21,"15:30:00",29.3,27.5,36.7,41.6,NA
202,3011395,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"High Park Ave: Humberside Ave - Annette St",-79.46873,43.66168,8005169,4177.7,4177.7,NA,"08:15:00",292.7,"16:30:00",364,38.3,44.7,49.4,NA
203,3011394,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Pacific Ave: Ln N Annette W Pacific - Ln S Dundas E Pacific",-79.46825,43.66462,14042228,3757,3757,NA,"08:15:00",217,"15:30:00",368.3,29.5,37.9,42.9,NA
204,3011393,"ATR_SPEED_VOLUME","2024-10-29","2024-10-31",72,"Pacific Ave: Humberside Ave - Annette St",-79.467135,43.662035,1143835,2194.7,2194.7,NA,"08:15:00",159.7,"18:00:00",206.3,35.2,43,47.9,NA
205,3010741,"ATR_SPEED_VOLUME","2024-10-23","2024-10-25",72,"Sunnyside Ave: Parkdale Rd - Galley Ave",-79.44976,43.642125,8007312,1339,1339,NA,"08:00:00",108.3,"15:30:00",123.3,28.7,34.9,39.1,NA
206,3010749,"ATR_SPEED_VOLUME","2024-10-23","2024-10-25",72,"Parkdale Rd: Ln W Sunnyside S Garden - Glendale Ave",-79.4504892763072,43.6416908298463,14017727,2046,2046,NA,"09:15:00",176.7,"14:00:00",129.3,26.2,33.8,38.5,NA
207,3010758,"ATR_SPEED_VOLUME","2024-10-22","2024-10-24",72,"Seaforth Ave: Lansdowne Ave - MacDonell Ave",-79.438125,43.64259,1146709,1486.7,1486.7,NA,"07:45:00",123.7,"18:00:00",103.3,24.1,32.6,37.1,NA
208,3011291,"ATR_SPEED_VOLUME","2024-10-22","2024-10-24",72,"Royal York Rd: Hillside Ave - MacDonald St",-79.49603,43.610545,7872187,8453.7,8453.7,NA,"08:15:00",564,"17:00:00",726.3,45,53.3,58.3,NA
209,3011282,"ATR_SPEED_VOLUME","2024-10-22","2024-10-24",72,"Pickthall Ter: near Cindy Nicholas Dr",-79.1996909134024,43.794075616495,20030249,484.3,484.3,NA,"08:00:00",41,"17:00:00",43,29.2,36.8,39.6,NA
210,3011281,"ATR_SPEED_VOLUME","2024-10-22","2024-10-24",72,"Dunstall Cres: Manaham Rd - Brightside Dr",-79.163475,43.770205,107955,350.3,350.3,NA,"08:00:00",45,"14:45:00",44,29.1,38,42.8,NA
211,3011280,"ATR_SPEED_VOLUME","2024-10-22","2024-10-24",72,"North Woodrow Blvd: Zenith Dr - Dunlop Ave",-79.265705,43.712805,112171,954.3,954.3,NA,"08:30:00",74.3,"17:15:00",82.7,37.2,44.6,49.9,NA
212,3011279,"ATR_SPEED_VOLUME","2024-10-22","2024-10-24",72,"Hollis Ave: Dunington Dr - Manderley Dr",-79.27154,43.693195,112947,5350.3,5350.3,NA,"08:00:00",496.3,"16:30:00",583.7,40.5,47.7,51.7,NA
213,3011253,"ATR_SPEED_VOLUME","2024-10-22","2024-10-24",72,"Breadalbane St: St Luke Lane - Bay St",-79.385760985262,43.6635746696899,14673181,2142.7,2142.7,NA,"08:30:00",190.3,"17:00:00",173,23.8,33.4,38.4,NA
214,3011242,"ATR_SPEED_VOLUME","2024-10-22","2024-10-24",72,"Leroy Ave: Sammon Ave - Mortimer Ave",-79.33414,43.68798,1780,301.3,301.3,NA,"08:15:00",27.3,"18:15:00",27.3,30.4,39.3,44.6,NA
